id,date,time,dayID,hour,recordInDay,plantPower,plantIrradiance,plantTemperature,weatherCloudCover,weatherDewPoint,weatherHumidity,weatherPressure,weatherTemperature,weatherWindBearing,weatherWindSpeed
1362,12-03-12,14:00,72,14,13,139,206,8,0.31,-2.41,0.42,1013.51,15,354,10.11
1363,12-03-12,15:00,72,15,14,229,323,9,0.31,-2.76,0.42,1013.94,15,356,11.31
1364,12-03-12,16:00,72,16,15,189,168,9,0.31,-1.42,0.46,1013.94,14,351,8.34
1365,12-03-12,17:00,72,17,16,231,395,10,0.31,0.02,0.52,1013.94,13,339,7.23
1366,12-03-12,18:00,72,18,17,46,84,9,0.31,2.33,0.61,1014.54,12,346,7.97
1367,12-03-12,19:00,72,19,18,24,34,9,0.31,5.09,0.73,1014.54,9,358,7.6
1368,12-03-12,20:00,72,20,19,0,0,9,0.31,-1.11,0.49,1014.54,10,25,7.05
1369,13-03-12,2:00,73,2,1,0,0,8,0.31,-3.15,0.44,1016.11,0,31,7.92
1370,13-03-12,3:00,73,3,2,0,0,8,0.31,-2.99,0.46,1017.68,0,31,6.73
1371,13-03-12,4:00,73,4,3,0,0,8,0.31,-3.66,0.44,1017.68,0,24,7.89
1372,13-03-12,5:00,73,5,4,15,22,7,0.31,-3.91,0.44,1017.68,0,25,8.59
1373,13-03-12,6:00,73,6,5,155,181,8,0.31,-3.46,0.45,1019.51,0,18,5.99
1374,13-03-12,7:00,73,7,6,335,425,10,0.31,-2.4,0.46,1019.51,0,23,5.89
1375,13-03-12,8:00,73,8,7,482,644,11,0.31,-1.31,0.46,1019.51,0,25,7.34
1376,13-03-12,9:00,73,9,8,561,817,12,0.31,-1.26,0.44,1020.81,0,4,6.29
1377,13-03-12,10:00,73,10,9,617,915,13,0.31,-2.93,0.37,1020.81,13,351,5.86
1378,13-03-12,11:00,73,11,10,606,933,13,0.31,-1.42,0.41,1020.81,13,1,5.98
1379,13-03-12,12:00,73,12,11,580,874,13,0.12,-2.59,0.37,1020.8,13,358,6.63
1380,13-03-12,13:00,73,13,12,495,739,13,0.31,-2.12,0.38,1020.8,13,354,7.52
1381,13-03-12,14:00,73,14,13,358,542,12,0.31,-1.84,0.38,1020.8,12,353,7.15
1382,13-03-12,15:00,73,15,14,145,241,12,0.26,-0.77,0.42,1020.1,12,350,7.14
1383,13-03-12,16:00,73,16,15,36,73,10,0.31,0.4,0.47,1020.1,14,343,6.28
1384,13-03-12,17:00,73,17,16,0,1,8,0.31,1.99,0.56,1020.1,13,340,4.69
1385,13-03-12,18:00,73,18,17,0,0,7,0,4.34,0.69,1020.47,12,325,3.77
1386,13-03-12,19:00,73,19,18,0,0,6,0,4.18,0.74,1020.47,11,314,3.56
1387,13-03-12,20:00,73,20,19,0,0,7,0,5.14,0.83,1020.47,10,314,4.06
1388,14-03-12,2:00,74,2,1,0,0,6,0,4.59,0.9,1021.195,0,297,2.52
1389,14-03-12,3:00,74,3,2,0,0,6,0.12,4.12,0.89,1021.92,0,298,3.36
1390,14-03-12,4:00,74,4,3,0,0,5,0.12,5.19,0.93,1021.92,0,310,3.99
1391,14-03-12,5:00,74,5,4,8,21,5,0.31,4.78,0.9,1021.92,0,300,3.68
1392,14-03-12,6:00,74,6,5,27,43,7,0.26,4.64,0.9,1022.24,0,300,3.75
1393,14-03-12,7:00,74,7,6,321,349,10,0.31,5.57,0.81,1022.24,0,317,5.59
1394,14-03-12,8:00,74,8,7,341,549,13,0.31,5.78,0.76,1022.24,0,318,4.39
1395,14-03-12,9:00,74,9,8,341,269,13,0.58,4.52,0.62,1023.08,0,328,5.79
1396,14-03-12,10:00,74,10,9,326,715,14,0.39,5.09,0.63,1023.08,14,325,5.97
1397,14-03-12,11:00,74,11,10,297,502,14,0.39,4.17,0.54,1023.08,14,337,5.45
1398,14-03-12,12:00,74,12,11,439,199,11,0.58,3.38,0.51,1023.35,16,337,6.14
1399,14-03-12,13:00,74,13,12,382,651,15,0.39,4.21,0.54,1023.35,15,346,5.77
1400,14-03-12,14:00,74,14,13,301,442,14,0.39,3.27,0.5,1023.35,14,334,5.49
1401,14-03-12,15:00,74,15,14,170,306,14,0.31,3.38,0.52,1022.74,14,339,5.48
1402,14-03-12,16:00,74,16,15,35,75,11,0.31,4.3,0.57,1022.74,11,339,3.67
1403,14-03-12,17:00,74,17,16,0,1,9,0.31,4.51,0.61,1022.74,13,350,3.77
1404,14-03-12,18:00,74,18,17,0,0,6,0,4.68,0.68,1023.42,12,324,2.92
1405,14-03-12,19:00,74,19,18,0,0,6,0,5.23,0.74,1023.42,11,317,2.21
1406,14-03-12,20:00,74,20,19,0,0,6,0,4.56,0.81,1023.42,10,299,2.95
1407,15-03-12,2:00,75,2,1,0,0,5,0,3.32,0.82,1024.385,0,288,3.5
1408,15-03-12,3:00,75,3,2,0,0,5,0,3.23,0.82,1025.35,0,292,3.97
1409,15-03-12,4:00,75,4,3,0,0,5,0,3.1,0.83,1025.35,0,293,3.42
1410,15-03-12,5:00,75,5,4,17,31,6,0,2.77,0.81,1025.35,0,289,2.96
1411,15-03-12,6:00,75,6,5,156,185,10,0.14,2.23,0.73,1025.28,0,285,2.91
1412,15-03-12,7:00,75,7,6,332,429,14,0.14,2.64,0.58,1025.28,0,308,3.91
1413,15-03-12,8:00,75,8,7,469,644,16,0.14,3.26,0.54,1025.28,-1,325,4.47
1414,15-03-12,9:00,75,9,8,508,805,17,0,3.37,0.52,1025.33,-1,345,4.74
1415,15-03-12,10:00,75,10,9,604,903,17,0,5.14,0.57,1025.33,17,322,5.86
1416,15-03-12,11:00,75,11,10,607,923,18,0,5.89,0.58,1025.33,18,348,4.66
1417,15-03-12,12:00,75,12,11,569,869,18,0,5.99,0.57,1025.24,18,346,4.45
1418,15-03-12,13:00,75,13,12,478,742,18,0,6.44,0.57,1025.24,18,347,5.01
1419,15-03-12,14:00,75,14,13,348,548,17,0,7.18,0.6,1025.24,17,356,5.23
1420,15-03-12,15:00,75,15,14,183,306,15,0.12,7.64,0.63,1024.62,15,349,4.64
1421,15-03-12,16:00,75,16,15,37,76,13,0.31,7.82,0.67,1024.62,13,345,4.24
1422,15-03-12,17:00,75,17,16,1,2,10,0.31,7.69,0.71,1024.62,10,342,3.46
1423,15-03-12,18:00,75,18,17,0,0,8,0,7.53,0.77,1025.35,12,328,2.93
1424,15-03-12,19:00,75,19,18,0,0,8,0,7.05,0.86,1025.35,11,303,3.2
1425,15-03-12,20:00,75,20,19,0,0,7,0,5.91,0.82,1025.35,10,294,3.35
1426,16-03-12,2:00,76,2,1,0,0,3,0,2.99,0.87,1026.48,0,285,2.85
1427,16-03-12,3:00,76,3,2,0,0,3,0,2.63,0.87,1027.61,0,285,2.99
1428,16-03-12,4:00,76,4,3,0,0,3,0,2.76,0.83,1027.61,0,294,2.52
1429,16-03-12,5:00,76,5,4,19,35,3,0,2.51,0.82,1027.61,0,285,2.41
1430,16-03-12,6:00,76,6,5,162,193,8,0,2.6,0.81,1028.03,0,261,1.77
1431,16-03-12,7:00,76,7,6,338,441,15,0,4.66,0.66,1028.03,-1,280,3.58
1432,16-03-12,8:00,76,8,7,466,660,19,0,6.16,0.6,1028.03,-1,270,3.58
1433,16-03-12,9:00,76,9,8,546,826,21,0,5.61,0.56,1028.73,-1,47,1.14
1434,16-03-12,10:00,76,10,9,580,918,23,0,4.63,0.5,1028.73,14,86,1.56
1435,16-03-12,11:00,76,11,10,581,934,24,0,6.27,0.55,1028.73,15,86,2.25
1436,16-03-12,12:00,76,12,11,549,891,24,0,6.83,0.55,1027.84,15,100,3.67
1437,16-03-12,13:00,76,13,12,458,750,24,0,4.53,0.44,1027.84,15,101,3.5
1438,16-03-12,14:00,76,14,13,332,550,24,0,5.73,0.49,1027.84,15,111,3.5
1439,16-03-12,15:00,76,15,14,177,307,22,0,5.95,0.51,1027.21,14,137,2.37
1440,16-03-12,16:00,76,16,15,34,76,18,0,5.99,0.55,1027.21,14,164,2.51
1441,16-03-12,17:00,76,17,16,0,3,13,0,5.51,0.6,1027.21,13,174,2.03
1442,16-03-12,18:00,76,18,17,0,0,11,0,4.88,0.67,1027.85,11,185,1.82
1443,16-03-12,19:00,76,19,18,0,0,11,0,4.93,0.72,1027.85,11,185,2.22
1444,16-03-12,20:00,76,20,19,0,0,11,0,4.67,0.73,1027.85,11,194,1.1
1445,17-03-12,2:00,77,2,1,0,0,9,0,2.82,0.79,1028.095,0,214,0.18
1446,17-03-12,3:00,77,3,2,0,0,9,0,2.9,0.8,1028.34,0,203,0.17
1447,17-03-12,4:00,77,4,3,0,0,9,0,3.12,0.8,1028.34,0,202,0.45
1448,17-03-12,5:00,77,5,4,18,36,9,0.75,3.31,0.85,1028.34,0,239,1.32
1449,17-03-12,6:00,77,6,5,160,194,12,0.24,5.16,0.87,1028.57,0,239,1.09
1450,17-03-12,7:00,77,7,6,335,440,17,0.75,7.36,0.79,1028.57,-1,172,3.19
1451,17-03-12,8:00,77,8,7,461,658,21,0.44,7.83,0.74,1028.57,-1,156,1.85
1452,17-03-12,9:00,77,9,8,538,822,25,0.13,8.26,0.68,1028.66,-1,136,2.5
1453,17-03-12,10:00,77,10,9,575,923,26,0.31,8.65,0.66,1028.66,14,126,3.02
1454,17-03-12,11:00,77,11,10,569,939,27,0.31,9.25,0.64,1028.66,15,124,4.56
1455,17-03-12,12:00,77,12,11,542,881,27,0,9.33,0.6,1027.62,15,125,4.76
1456,17-03-12,13:00,77,13,12,466,751,27,0,8.41,0.56,1027.62,15,126,4.92
1457,17-03-12,14:00,77,14,13,347,560,23,0,8.88,0.58,1027.62,15,132,5.79
1458,17-03-12,15:00,77,15,14,188,315,19,0,9.62,0.61,1026.37,15,157,5.51
1459,17-03-12,16:00,77,16,15,39,83,15,0.44,10.35,0.71,1026.37,15,163,5.1
1460,17-03-12,17:00,77,17,16,0,3,12,0.75,9.91,0.78,1026.37,12,163,4.71
1461,17-03-12,18:00,77,18,17,0,0,11,0.58,10.06,0.84,1026.86,11,170,4.19
1462,17-03-12,19:00,77,19,18,0,0,11,0.75,9.73,0.86,1026.86,11,170,3.89
1463,17-03-12,20:00,77,20,19,0,0,10,0.75,9.68,0.88,1026.86,10,176,3.47
1464,18-03-12,2:00,78,2,1,0,0,10,0.75,9.11,0.93,1026.51,0,178,2.64
1465,18-03-12,3:00,78,3,2,0,0,10,0.58,8.96,0.93,1026.16,0,184,2.39
1466,18-03-12,4:00,78,4,3,0,0,10,0.47,9.11,0.93,1026.16,0,182,3.04
1467,18-03-12,5:00,78,5,4,20,43,9,0.47,9.08,0.94,1026.16,0,178,4.03
1468,18-03-12,6:00,78,6,5,165,205,12,0.58,8.78,0.88,1026.27,0,186,4.53
1469,18-03-12,7:00,78,7,6,327,431,15,0.75,9.49,0.88,1026.27,-1,186,4.79
1470,18-03-12,8:00,78,8,7,472,658,18,0.75,9,0.78,1026.27,-1,179,4.52
1471,18-03-12,9:00,78,9,8,563,826,19,0.51,8.92,0.7,1026.63,-1,166,5.17
1472,18-03-12,10:00,78,10,9,580,924,21,0.44,8.43,0.64,1026.63,14,172,4.95
1473,18-03-12,11:00,78,11,10,565,942,23,0.51,8.61,0.6,1026.63,15,156,6.76
1474,18-03-12,12:00,78,12,11,538,870,24,0.3,9.17,0.61,1025.83,15,165,5.11
1475,18-03-12,13:00,78,13,12,457,740,23,0.51,9.07,0.6,1025.83,15,180,5.02
1476,18-03-12,14:00,78,14,13,311,525,21,0.51,9.59,0.64,1025.83,15,179,4.6
1477,18-03-12,15:00,78,15,14,177,297,18,0.44,9.77,0.67,1024.9,18,174,5.06
1478,18-03-12,16:00,78,16,15,33,71,15,0.51,10.47,0.73,1024.9,15,166,4.93
1479,18-03-12,17:00,78,17,16,0,3,12,0.82,9.18,0.77,1024.9,12,174,5.01
1480,18-03-12,18:00,78,18,17,0,0,11,0.74,9.41,0.83,1025.19,11,185,3.23
1481,18-03-12,19:00,78,19,18,0,0,10,1,9.33,0.85,1025.19,10,184,4.27
1482,18-03-12,20:00,78,20,19,0,0,10,0.82,9.32,0.86,1025.19,10,178,3.88
1483,19-03-12,2:00,79,2,1,0,0,10,0.82,9.12,0.88,1025.14,0,168,1.74
1484,19-03-12,3:00,79,3,2,0,0,10,0.63,9.34,0.89,1025.09,0,181,2.3
1485,19-03-12,4:00,79,4,3,0,0,9,0.82,8.88,0.9,1025.09,0,104,1.37
1486,19-03-12,5:00,79,5,4,36,67,10,0.82,9.07,0.91,1025.09,0,154,3.15
1487,19-03-12,6:00,79,6,5,127,218,12,0.74,9.51,0.89,1025.63,0,160,2.93
1488,19-03-12,7:00,79,7,6,339,438,16,0.63,9.03,0.83,1025.63,-1,164,3.55
1489,19-03-12,8:00,79,8,7,312,502,18,0.44,8.89,0.73,1025.63,-1,172,3.66
1490,19-03-12,9:00,79,9,8,535,889,24,0.6,9.02,0.64,1025.87,-1,172,2.66
1491,19-03-12,10:00,79,10,9,520,801,29,0.22,8.94,0.59,1025.87,14,171,2.36
1492,19-03-12,11:00,79,11,10,560,948,30,0.22,9.24,0.56,1025.87,15,163,2.62
1493,19-03-12,12:00,79,12,11,525,908,28,0.48,9.49,0.54,1025,15,132,3.07
1494,19-03-12,13:00,79,13,12,452,727,28,0.31,9.08,0.52,1025,15,126,3.13
1495,19-03-12,14:00,79,14,13,306,491,26,0.31,10.32,0.6,1025,15,117,3.29
1496,19-03-12,15:00,79,15,14,158,257,23,0.56,10.1,0.62,1024.58,14,112,2.62
1497,19-03-12,16:00,79,16,15,35,67,19,0.44,12.03,0.8,1024.58,14,131,1.6
1498,19-03-12,17:00,79,17,16,0,3,15,0.22,11.58,0.89,1024.58,15,122,0.76
1499,19-03-12,18:00,79,18,17,0,0,12,0.48,10.34,0.91,1026.01,12,145,1.69
1500,19-03-12,19:00,79,19,18,0,0,10,0.17,10.16,0.92,1026.01,10,239,0.3
1501,19-03-12,20:00,79,20,19,0,0,9,0.4,10.64,0.98,1026.01,9,201,1.03
1502,20-03-12,2:00,80,2,1,0,0,6,0,6.01,0.85,1027.12,0,260,1.14
1503,20-03-12,3:00,80,3,2,0,0,5,0,6.38,0.86,1028.23,0,226,1.23
1504,20-03-12,4:00,80,4,3,0,0,5,0.31,5.99,0.86,1028.23,0,219,1.39
1505,20-03-12,5:00,80,5,4,30,41,5,0.45,6.64,0.89,1028.23,0,236,1.56
1506,20-03-12,6:00,80,6,5,153,189,11,0.32,7.63,0.92,1029.44,0,261,2.42
1507,20-03-12,7:00,80,7,6,303,404,17,0.32,7.68,0.84,1029.44,-1,293,1.74
1508,20-03-12,8:00,80,8,7,464,650,20,0.44,8.84,0.88,1029.44,-1,314,3.72
1509,20-03-12,9:00,80,9,8,548,822,21,0.39,9.58,0.76,1030.29,-1,335,1.81
1510,20-03-12,10:00,80,10,9,582,940,24,0.51,8.96,0.66,1030.29,14,348,1.99
1511,20-03-12,11:00,80,11,10,561,885,24,0.63,8.73,0.62,1030.29,15,15,1.61
1512,20-03-12,12:00,80,12,11,505,810,24,0.39,9.13,0.63,1029.39,15,26,1.2
1513,20-03-12,13:00,80,13,12,370,619,22,0.93,9.34,0.6,1029.39,15,16,1.77
1514,20-03-12,14:00,80,14,13,268,447,21,1,9.19,0.61,1029.39,15,0,1.15
1515,20-03-12,15:00,80,15,14,150,253,18,1,11.05,0.83,1029.39,18,10,2.68
1516,20-03-12,16:00,80,16,15,37,77,16,0.22,11.71,0.83,1029.39,16,17,2.36
1517,20-03-12,17:00,80,17,16,0,3,13,0.22,11.18,0.87,1029.39,13,337,1.29
1518,20-03-12,18:00,80,18,17,0,0,10,0.31,10.39,0.9,1029.94,10,335,1.39
1519,20-03-12,19:00,80,19,18,0,0,9,0,10.02,0.92,1029.94,9,307,1.67
1520,20-03-12,20:00,80,20,19,0,0,9,0,9.11,0.92,1029.94,9,306,2.37
1521,21-03-12,2:00,81,2,1,0,0,9,0,7.99,0.93,1030.81,0,358,3.11
1522,21-03-12,3:00,81,3,2,0,0,9,0.71,8.42,0.94,1031.68,0,323,2.56
1523,21-03-12,4:00,81,4,3,0,0,9,0.71,8.19,0.95,1031.68,0,330,2.75
1524,21-03-12,5:00,81,5,4,1,13,9,0,8.19,0.95,1031.68,0,332,2.87
1525,21-03-12,6:00,81,6,5,35,68,10,0.8,8.12,0.94,1032.39,0,317,2.67
1526,21-03-12,7:00,81,7,6,129,223,11,0.31,8.21,0.91,1032.39,0,322,2.78
1527,21-03-12,8:00,81,8,7,443,641,15,0.31,9.02,0.84,1032.39,-1,315,3.02
1528,21-03-12,9:00,81,9,8,542,823,19,0.17,9.22,0.83,1032.3,-1,340,3.03
1529,21-03-12,10:00,81,10,9,577,897,21,0.06,8.85,0.73,1032.3,14,350,2.68
1530,21-03-12,11:00,81,11,10,570,913,23,0,8.92,0.63,1032.3,15,18,2.18
1531,21-03-12,12:00,81,12,11,544,871,22,0.26,9.52,0.63,1031.19,15,28,2.25
1532,21-03-12,13:00,81,13,12,454,732,22,0,10.81,0.68,1031.19,15,49,2.6
1533,21-03-12,14:00,81,14,13,331,533,19,0.17,10.97,0.72,1031.19,19,47,2.07
1534,21-03-12,15:00,81,15,14,174,294,18,0.31,10.07,0.73,1029.79,18,19,1.77
1535,21-03-12,16:00,81,16,15,32,68,15,0.09,10.42,0.77,1029.79,15,32,1.12
1536,21-03-12,17:00,81,17,16,0,3,12,0.09,10.19,0.83,1029.79,12,7,0.97
1537,21-03-12,18:00,81,18,17,0,1,10,0.19,9.99,0.87,1029.89,10,312,1.37
1538,21-03-12,19:00,81,19,18,0,0,9,0,9.12,0.87,1029.89,9,290,1.11
1539,21-03-12,20:00,81,20,19,0,0,8,0,8.71,0.94,1029.89,8,294,1.51
1540,22-03-12,2:00,82,2,1,0,0,6,0,6.36,0.9,1029.735,0,300,1.63
1541,22-03-12,3:00,82,3,2,0,0,7,0,6.41,0.92,1029.58,0,301,1.66
1542,22-03-12,4:00,82,4,3,0,0,6,0,6.36,0.93,1029.58,0,301,1.74
1543,22-03-12,5:00,82,5,4,18,32,7,0.06,6.46,0.95,1029.58,0,335,1.81
1544,22-03-12,6:00,82,6,5,158,189,11,0.47,6.44,0.91,1029.63,0,278,1.08
1545,22-03-12,7:00,82,7,6,328,458,17,0.18,7.57,0.75,1029.63,-1,296,2.96
1546,22-03-12,8:00,82,8,7,454,665,22,0.18,6.12,0.56,1029.63,-1,345,1.58
1547,22-03-12,9:00,82,9,8,541,839,25,0.48,5.23,0.48,1029.07,-1,359,2.02
1548,22-03-12,10:00,82,10,9,567,922,26,0.31,3.93,0.4,1029.07,14,15,1.65
1549,22-03-12,11:00,82,11,10,555,915,26,0.31,4.61,0.4,1029.07,15,54,1.76
1550,22-03-12,12:00,82,12,11,517,863,25,0.31,5.64,0.43,1028.18,15,48,1.35
1551,22-03-12,13:00,82,13,12,454,735,24,0.31,6.41,0.46,1028.18,15,68,1.8
1552,22-03-12,14:00,82,14,13,330,540,23,0.31,6.45,0.46,1028.18,15,74,2.11
1553,22-03-12,15:00,82,15,14,171,284,21,0.31,5.85,0.45,1026.67,15,68,1.98
1554,22-03-12,16:00,82,16,15,31,68,18,0.31,4.98,0.46,1026.67,14,70,1.39
1555,22-03-12,17:00,82,17,16,0,4,13,0.31,5.2,0.52,1026.67,13,163,0.48
1556,22-03-12,18:00,82,18,17,0,0,11,0.17,7.18,0.66,1026.86,11,8,0.6
1557,22-03-12,19:00,82,19,18,0,0,11,0.31,8.16,0.76,1026.86,11,40,0.32
1558,22-03-12,20:00,82,20,19,0,0,11,0.31,8.42,0.77,1026.86,11,235,1.73
1559,23-03-12,2:00,83,2,1,0,0,8,1,5.47,0.87,1026.845,0,288,1.64
1560,23-03-12,3:00,83,3,2,0,0,9,0.13,6.01,0.81,1026.83,0,278,2.49
1561,23-03-12,4:00,83,4,3,0,0,9,1,5.38,0.83,1026.83,0,290,2.68
1562,23-03-12,5:00,83,5,4,9,26,11,0.18,6.1,0.8,1026.83,0,277,2.35
1563,23-03-12,6:00,83,6,5,41,63,12,0.47,6.48,0.8,1026.37,0,238,1.32
1564,23-03-12,7:00,83,7,6,83,131,14,0.32,7.76,0.79,1026.37,0,248,1.98
1565,23-03-12,8:00,83,8,7,163,250,19,0.19,7.65,0.63,1026.37,-1,162,0.36
1566,23-03-12,9:00,83,9,8,295,451,22,0.51,7.09,0.54,1026.35,-1,209,0.9
1567,23-03-12,10:00,83,10,9,434,682,27,0.5,7.31,0.52,1026.35,14,130,1.79
1568,23-03-12,11:00,83,11,10,329,538,27,0.33,6.52,0.47,1026.35,15,129,2.65
1569,23-03-12,12:00,83,12,11,327,488,24,0.47,5.29,0.42,1024.84,15,123,2.82
1570,23-03-12,13:00,83,13,12,381,583,26,0.27,4.82,0.43,1024.84,15,148,2.88
1571,23-03-12,14:00,83,14,13,273,446,26,0.47,4.67,0.43,1024.84,15,123,2.13
1572,23-03-12,15:00,83,15,14,120,208,23,0.47,5.84,0.45,1023.74,14,128,1.27
1573,23-03-12,16:00,83,16,15,24,46,20,0.58,7.38,0.55,1023.74,14,144,1.05
1574,23-03-12,17:00,83,17,16,0,4,17,0.5,7.79,0.6,1023.74,13,164,1.22
1575,23-03-12,18:00,83,18,17,0,1,16,0.47,7.43,0.66,1023.66,12,177,2.11
1576,23-03-12,19:00,83,19,18,0,1,16,0.5,7.81,0.71,1023.66,11,242,0.28
1577,23-03-12,20:00,83,20,19,0,0,15,0.17,6.51,0.64,1023.66,10,202,1.17
1578,24-03-12,2:00,84,2,1,0,0,7,0.31,4.12,0.77,1023.195,0,158,0.56
1579,24-03-12,3:00,84,3,2,0,0,7,0.17,3.73,0.8,1022.73,0,260,2.48
1580,24-03-12,4:00,84,4,3,0,0,6,0.31,4.04,0.82,1022.73,0,250,2.87
1581,24-03-12,5:00,84,5,4,27,45,8,0,5.44,0.87,1022.73,0,271,3.3
1582,24-03-12,6:00,84,6,5,162,215,15,0.06,5.12,0.8,1022.74,-1,264,2.07
1583,24-03-12,7:00,84,7,6,226,327,20,0.32,7.58,0.71,1022.74,-1,321,1.6
1584,24-03-12,8:00,84,8,7,360,521,23,0.54,7.44,0.6,1022.74,-1,342,2.43
1585,24-03-12,9:00,84,9,8,497,724,23,0.31,6.87,0.52,1021.85,-1,343,2.41
1586,24-03-12,10:00,84,10,9,491,782,23,0.31,6.34,0.47,1021.85,14,17,1.44
1587,24-03-12,11:00,84,11,10,330,482,22,0.31,6.75,0.46,1021.85,15,31,1.79
1588,24-03-12,12:00,84,12,11,209,338,21,0,8.78,0.57,1020.99,15,33,2.15
1589,24-03-12,13:00,84,13,12,159,207,18,0.19,9.68,0.65,1020.99,18,33,2.21
1590,24-03-12,14:00,84,14,13,9,22,16,0.19,10.46,0.7,1020.99,16,29,2.04
1591,24-03-12,15:00,84,15,14,73,103,15,0.68,11.18,0.77,1020.92,15,338,1.35
1592,24-03-12,16:00,84,16,15,48,76,16,0.31,9.99,0.71,1020.92,16,340,3.32
1593,24-03-12,17:00,84,17,16,0,1,14,0.19,9.09,0.7,1020.92,14,342,2.11
1594,24-03-12,18:00,84,18,17,0,0,13,0.19,8.48,0.7,1020.2,13,335,1.83
1595,24-03-12,19:00,84,19,18,0,0,12,0.31,8.71,0.75,1020.2,12,265,3.54
1596,24-03-12,20:00,84,20,19,0,0,11,0.31,8.19,0.7,1020.2,11,270,2.92
1597,25-03-12,2:00,85,2,1,0,0,8,0.8,5.95,0.8,1020.275,0,244,3.1
1598,25-03-12,3:00,85,3,2,0,0,8,0.67,6.76,0.82,1020.35,0,244,2.96
1599,25-03-12,4:00,85,4,3,0,0,8,0.8,6.06,0.88,1020.35,0,266,1.34
1600,25-03-12,5:00,85,5,4,21,36,8,0.5,6.07,0.87,1020.35,0,258,1.72
1601,25-03-12,6:00,85,6,5,118,159,12,0.47,6.32,0.8,1021.14,0,263,1.71
1602,25-03-12,7:00,85,7,6,286,362,18,0.5,8.27,0.77,1021.14,-1,284,1.46
1603,25-03-12,8:00,85,8,7,411,595,20,0.39,7.46,0.63,1021.14,-1,328,1.06
1604,25-03-12,9:00,85,9,8,514,790,21,0.27,8.38,0.59,1021.03,-1,356,2.03
1605,25-03-12,10:00,85,10,9,548,869,22,0.31,7.56,0.52,1021.03,14,338,2.11
1606,25-03-12,11:00,85,11,10,540,894,22,0.62,8.18,0.53,1021.03,15,22,3.11
1607,25-03-12,12:00,85,12,11,544,855,21,0.31,6.43,0.47,1020.23,15,22,3.12
1608,25-03-12,13:00,85,13,12,454,721,21,0.31,6.07,0.46,1020.23,15,10,3.99
1609,25-03-12,14:00,85,14,13,308,491,20,0.44,6.13,0.48,1020.23,15,8,4.44
1610,25-03-12,15:00,85,15,14,173,288,18,0.39,6.99,0.54,1019.39,18,2,3.47
1611,25-03-12,16:00,85,16,15,34,71,15,0.39,7.72,0.59,1019.39,15,359,2.36
1612,25-03-12,17:00,85,17,16,0,5,13,0.5,7.93,0.67,1019.39,13,10,1.22
1613,25-03-12,18:00,85,18,17,0,0,10,0.27,8.08,0.71,1020.11,10,314,1.12
1614,25-03-12,19:00,85,19,18,0,0,10,0.19,8.32,0.81,1020.11,10,280,2.24
1615,25-03-12,20:00,85,20,19,0,0,10,0.31,7.03,0.8,1020.11,10,258,2.17
1616,26-03-12,2:00,86,2,1,0,0,8,0.31,5.88,0.82,1021.44,0,282,2
1617,26-03-12,3:00,86,3,2,0,0,8,0,6.12,0.83,1020.81,0,244,1.69
1618,26-03-12,4:00,86,4,3,0,0,8,0,5.88,0.81,1020.81,0,292,3.18
1619,26-03-12,5:00,86,5,4,29,44,10,0.19,6.39,0.79,1020.81,0,300,3.88
1620,26-03-12,6:00,86,6,5,147,193,13,0.19,7.18,0.76,1021.04,0,303,3.84
1621,26-03-12,7:00,86,7,6,302,407,16,0.1,7.71,0.69,1021.04,-1,316,5.65
1622,26-03-12,8:00,86,8,7,439,485,14,0.31,8.38,0.65,1021.04,0,320,5.62
1623,26-03-12,9:00,86,9,8,541,800,20,0,8.57,0.61,1021.98,-1,330,5.4
1624,26-03-12,10:00,86,10,9,590,907,20,0,7.34,0.52,1021.98,14,355,6.98
1625,26-03-12,11:00,86,11,10,580,944,21,0,5.48,0.44,1021.98,15,355,7.06
1626,26-03-12,12:00,86,12,11,555,885,21,0,4.88,0.42,1021.47,15,355,6.94
1627,26-03-12,13:00,86,13,12,479,756,20,0,5.08,0.42,1021.47,15,349,5.85
1628,26-03-12,14:00,86,14,13,353,562,19,0,4.27,0.4,1021.47,19,355,6.31
1629,26-03-12,15:00,86,15,14,193,327,18,0,3.39,0.39,1020.81,18,359,6.82
1630,26-03-12,16:00,86,16,15,45,99,16,0,2.3,0.38,1020.81,16,344,6.63
1631,26-03-12,17:00,86,17,16,2,5,14,0,2.5,0.41,1020.81,14,338,5.89
1632,26-03-12,18:00,86,18,17,0,0,13,0,2.88,0.46,1021.08,13,324,5.82
1633,26-03-12,19:00,86,19,18,0,0,12,0,2.21,0.45,1021.08,12,324,5.7
1634,26-03-12,20:00,86,20,19,0,0,11,0,1.98,0.49,1021.08,11,312,4.81
1635,27-03-12,2:00,87,2,1,0,0,8,0,6.2,0.8,1021.41,0,302,4.27
1636,27-03-12,3:00,87,3,2,0,0,7,0,6.48,0.83,1022.97,0,305,4.46
1637,27-03-12,4:00,87,4,3,0,0,7,0,6.21,0.86,1022.97,0,301,4.1
1638,27-03-12,5:00,87,5,4,41,48,8,0,5.68,0.83,1022.97,0,298,3.76
1639,27-03-12,6:00,87,6,5,189,234,12,0,6.22,0.77,1023.67,0,294,4.06
1640,27-03-12,7:00,87,7,6,359,474,14,0,7.59,0.76,1023.67,0,310,4.67
1641,27-03-12,8:00,87,8,7,492,688,16,0,8.26,0.67,1026.1,-1,322,4.69
